timestamp,heart_rate,power,cadence,speed,altitude,distance,temperature,target_power,target_cadence,interval_type,interval_index,power_target_type
,133,175,77,,21.399999999999977,,,,,,,
,133,174,76,,21.399999999999977,,,,,,,
,133,179,76,,21.200000000000045,,,,,,,
,134,181,76,,21.0,,,,,,,
,134,181,76,,20.799999999999955,,,,,,,
,134,176,76,,20.600000000000023,,,,,,,
,135,166,76,,20.399999999999977,,,,,,,
,134,168,76,,20.200000000000045,,,,,,,
,133,171,75,,19.799999999999955,,,,,,,
,132,176,76,,19.600000000000023,,,,,,,
,132,182,75,,19.200000000000045,,,,,,,
,132,183,76,,18.799999999999955,,,,,,,
,133,170,76,,18.399999999999977,,,,,,,
,134,182,76,,18.200000000000045,,,,,,,
,134,176,76,,17.799999999999955,,,,,,,
,134,174,76,,17.600000000000023,,,,,,,
,133,179,77,,17.399999999999977,,,,,,,
,130,169,76,,17.200000000000045,,,,,,,
,130,169,76,,17.200000000000045,,,,,,,
,130,167,76,,17.200000000000045,,,,,,,
,130,167,75,,17.0,,,,,,,
,130,157,74,,17.0,,,,,,,
,130,166,77,,17.0,,,,,,,
,131,179,74,,17.0,,,,,,,
,132,185,74,,16.799999999999955,,,,,,,
,133,180,77,,16.799999999999955,,,,,,,
,133,170,75,,16.799999999999955,,,,,,,
,133,173,73,,16.600000000000023,,,,,,,
,131,166,74,,16.399999999999977,,,,,,,
,131,164,74,,16.399999999999977,,,,,,,
,131,179,74,,16.0,,,,,,,
,131,185,75,,15.600000000000025,,,,,,,
,131,164,74,,15.399999999999975,,,,,,,
,132,173,72,,15.0,,,,,,,
,132,172,74,,14.799999999999956,,,,,,,
,133,178,73,,14.399999999999975,,,,,,,
,133,190,74,,14.200000000000044,,,,,,,
,134,184,75,,14.0,,,,,,,
,134,165,71,,14.0,,,,,,,
,134,163,71,,13.799999999999956,,,,,,,
,134,165,73,,13.600000000000025,,,,,,,
,134,179,71,,13.399999999999975,,,,,,,
,134,186,75,,13.200000000000044,,,,,,,
,135,179,72,,13.200000000000044,,,,,,,
,134,185,72,,13.0,,,,,,,
,135,181,72,,12.799999999999956,,,,,,,
,134,172,72,,12.600000000000025,,,,,,,
,134,174,72,,12.200000000000044,,,,,,,
,134,180,72,,12.0,,,,,,,
,134,183,72,,11.600000000000025,,,,,,,
,134,188,72,,11.199999999999989,,,,,,,
,134,189,72,,11.0,,,,,,,
,133,181,73,,10.600000000000025,,,,,,,
,133,174,72,,10.0,,,,,,,
,133,172,72,,9.600000000000025,,,,,,,
,132,192,73,,9.199999999999989,,,,,,,
,133,193,73,,9.0,,,,,,,
,133,182,73,,8.800000000000011,,,,,,,
,133,172,73,,8.600000000000023,,,,,,,
,133,177,72,,8.399999999999977,,,,,,,
,133,180,72,,8.399999999999977,,,,,,,
,132,184,72,,8.199999999999989,,,,,,,
,131,188,73,,8.199999999999989,,,,,,,
,131,190,73,,8.199999999999989,,,,,,,
,132,192,73,,8.399999999999977,,,,,,,
,134,186,72,,8.399999999999977,,,,,,,
,134,174,73,,8.399999999999977,,,,,,,
,135,168,72,,8.399999999999977,,,,,,,
,135,180,72,,8.399999999999977,,,,,,,
,135,191,73,,8.399999999999977,,,,,,,
,135,184,72,,8.399999999999977,,,,,,,
,136,172,70,,8.199999999999989,,,,,,,
,136,174,71,,8.0,,,,,,,
,136,180,71,,8.0,,,,,,,
,136,178,72,,7.800000000000011,,,,,,,
,136,179,70,,7.600000000000023,,,,,,,
,137,180,72,,7.600000000000023,,,,,,,
,137,192,71,,7.399999999999977,,,,,,,
,137,186,70,,7.399999999999977,,,,,,,
,137,178,72,,7.399999999999977,,,,,,,
,137,190,70,,7.199999999999989,,,,,,,
,137,184,72,,7.199999999999989,,,,,,,
,136,175,71,,7.199999999999989,,,,,,,
,136,180,71,,7.199999999999989,,,,,,,
,137,185,70,,7.199999999999989,,,,,,,
,137,176,71,,7.399999999999977,,,,,,,
,138,187,72,,7.399999999999977,,,,,,,
,138,193,72,,7.600000000000023,,,,,,,
,138,187,71,,7.800000000000011,,,,,,,
,138,180,72,,8.0,,,,,,,
