accumulated_power,activity_type,altitude,ball_speed,cadence,cadence256,calories,combined_pedal_smoothness,compressed_accumulated_power,compressed_speed_distance,core_data_quality,core_reserved,cycle_length,cycles,device_index,distance,enhanced_altitude,enhanced_speed,fractional_cadence,gps_accuracy,grade,heart_rate,heat_strain_index,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,resistance,right_pedal_smoothness,right_torque_effectiveness,saturated_hemoglobin_percent,saturated_hemoglobin_percent_max,saturated_hemoglobin_percent_min,skin_temperature,speed,speed_1s,stance_time,stance_time_percent,stroke_type,target_power,temperature,time128,time_from_course,timestamp,total_cycles,total_hemoglobin_conc,total_hemoglobin_conc_max,total_hemoglobin_conc_min,vertical_oscillation,vertical_speed,zone,unknown_139
,,12.799999999999955,,2,,,,,,,,,,,,12.799999999999955,0.9,,,,102,,,,,-138828700,1992058621,22,,,,,,,,,"(None, None, None, None, None)",,,,60,,,,2025-10-31 18:56:50,,,,,,,,
,,12.799999999999955,,2,,,,,,,,,,,,12.799999999999955,0.919,,,,102,,,,,-138828692,1992058623,22,,,,,,,,,"(None, None, None, None, None)",,,,60,,,,2025-10-31 18:56:51,,,,,,,,
,,12.799999999999955,,2,,,,,,,,,,,,12.799999999999955,1.109,,,,103,,,,,-138828588,1992058649,22,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:52,,,,,,,,
,,12.799999999999955,,2,,,,,,,,,,,,12.799999999999955,1.39,,,,103,,,,,-138828460,1992058683,58,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:53,,,,,,,,
,,12.799999999999955,,2,,,,,,,,,,,,12.799999999999955,1.757,,,,106,,,,,-138828298,1992058729,58,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:54,,,,,,,,
,,12.799999999999955,,5,,,,,,,,,,,,12.799999999999955,2.143,,,,107,,,,,-138828098,1992058788,99,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:55,,,,,,,,
,,12.799999999999955,,5,,,,,,,,,,,,12.799999999999955,2.569,,,,108,,,,,-138827853,1992058862,99,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:56,,,,,,,,
,,12.799999999999955,,5,,,,,,,,,,,,12.799999999999955,3.009,,,,111,,,,,-138827569,1992058949,152,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:57,,,,,,,,
,,12.799999999999955,,5,,,,,,,,,,,,12.799999999999955,3.488,,,,111,,,,,-138827226,1992059051,152,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:58,,,,,,,,
,,12.799999999999955,,8,,,,,,,,,,,,12.799999999999955,3.92,,,,113,,,,,-138826848,1992059152,182,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:56:59,,,,,,,,
,,12.799999999999955,,8,,,,,,,,,,,,12.799999999999955,4.342,,,,114,,,,,-138826415,1992059251,182,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:00,,,,,,,,
,,12.799999999999955,,8,,,,,,,,,,,,12.799999999999955,4.723,,,,115,,,,,-138825936,1992059345,191,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:01,,,,,,,,
,,12.799999999999955,,21,,,,,,,,,,,,12.799999999999955,5.081,,,,116,,,,,-138825411,1992059435,196,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:02,,,,,,,,
,,12.799999999999955,,14,,,,,,,,,,,,12.799999999999955,5.41,,,,116,,,,,-138824840,1992059522,196,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:03,,,,,,,,
,,13.0,,25,,,,,,,,,,,,13.0,5.681,,,,116,,,,,-138824260,1992059606,184,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:04,,,,,,,,
,,13.0,,18,,,,,,,,,,,,13.0,5.905,,,,116,,,,,-138823647,1992059698,171,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:05,,,,,,,,
,,13.0,,30,,,,,,,,,,,,13.0,6.096,,,,116,,,,,-138823001,1992059805,164,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:06,,,,,,,,
,,13.0,,22,,,,,,,,,,,,13.0,6.257,,,,115,,,,,-138822345,1992059945,155,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:07,,,,,,,,
,,13.0,,34,,,,,,,,,,,,13.0,6.387,,,,115,,,,,-138821700,1992060124,146,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:08,,,,,,,,
,,13.0,,27,,,,,,,,,,,,13.0,6.483,,,,115,,,,,-138821045,1992060367,126,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:09,,,,,,,,
,,13.0,,37,,,,,,,,,,,,13.0,6.554,,,,115,,,,,-138820409,1992060693,119,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:10,,,,,,,,
,,13.0,,41,,,,,,,,,,,,13.0,6.615,,,,115,,,,,-138819830,1992061113,114,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:11,,,,,,,,
,,13.0,,35,,,,,,,,,,,,13.0,6.663,,,,114,,,,,-138819320,1992061601,108,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:12,,,,,,,,
,,13.0,,43,,,,,,,,,,,,13.0,6.702,,,,114,,,,,-138818855,1992062149,103,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:13,,,,,,,,
,,13.0,,45,,,,,,,,,,,,13.0,6.732,,,,114,,,,,-138818431,1992062747,97,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:14,,,,,,,,
,,13.0,,46,,,,,,,,,,,,13.0,6.754,,,,114,,,,,-138818049,1992063376,94,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:15,,,,,,,,
,,13.0,,48,,,,,,,,,,,,13.0,6.768,,,,114,,,,,-138817700,1992064036,88,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:16,,,,,,,,
,,13.0,,45,,,,,,,,,,,,13.0,6.776,,,,113,,,,,-138817387,1992064697,85,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:17,,,,,,,,
,,13.0,,50,,,,,,,,,,,,13.0,6.782,,,,111,,,,,-138817094,1992065372,84,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:18,,,,,,,,
,,13.0,,52,,,,,,,,,,,,13.0,6.792,,,,111,,,,,-138816804,1992066068,86,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:19,,,,,,,,
,,13.0,,53,,,,,,,,,,,,13.0,6.8,,,,111,,,,,-138816529,1992066736,85,,,,,,,,,"(None, None, None, None, None)",,,,65,,,,2025-10-31 18:57:20,,,,,,,,
,,13.0,,54,,,,,,,,,,,,13.0,6.802,,,,111,,,,,-138816255,1992067439,81,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:21,,,,,,,,
,,13.0,,56,,,,,,,,,,,,13.0,6.809,,,,112,,,,,-138815995,1992068120,84,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:22,,,,,,,,
,,13.0,,56,,,,,,,,,,,,13.0,6.831,,,,113,,,,,-138815724,1992068823,93,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:23,,,,,,,,
,,13.0,,61,,,,,,,,,,,,13.0,6.845,,,,114,,,,,-138815440,1992069499,89,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:24,,,,,,,,
,,13.0,,57,,,,,,,,,,,,13.0,6.847,,,,114,,,,,-138815130,1992070200,76,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:25,,,,,,,,
,,13.0,,58,,,,,,,,,,,,13.0,6.84,,,,115,,,,,-138814837,1992070869,73,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:26,,,,,,,,
,,13.0,,59,,,,,,,,,,,,13.0,6.829,,,,116,,,,,-138814543,1992071563,69,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:27,,,,,,,,
,,13.0,,59,,,,,,,,,,,,13.0,6.813,,,,116,,,,,-138814268,1992072258,68,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:28,,,,,,,,
,,13.0,,59,,,,,,,,,,,,13.0,6.797,,,,115,,,,,-138814017,1992072936,71,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:29,,,,,,,,
,,13.0,,60,,,,,,,,,,,,13.0,6.788,,,,114,,,,,-138813768,1992073641,73,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:30,,,,,,,,
,,13.0,,60,,,,,,,,,,,,13.0,6.783,,,,114,,,,,-138813529,1992074341,74,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:31,,,,,,,,
,,13.0,,61,,,,,,,,,,,,13.0,6.782,,,,113,,,,,-138813296,1992075047,79,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:32,,,,,,,,
,,13.0,,62,,,,,,,,,,,,13.0,6.788,,,,114,,,,,-138813077,1992075748,76,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:33,,,,,,,,
,,13.0,,62,,,,,,,,,,,,13.0,6.791,,,,113,,,,,-138812850,1992076458,76,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:34,,,,,,,,
,,13.0,,63,,,,,,,,,,,,13.0,6.796,,,,112,,,,,-138812627,1992077163,80,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:35,,,,,,,,
,,13.0,,64,,,,,,,,,,,,13.0,6.806,,,,111,,,,,-138812404,1992077865,74,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:36,,,,,,,,
,,13.0,,64,,,,,,,,,,,,13.0,6.811,,,,111,,,,,-138812162,1992078563,66,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:37,,,,,,,,
,,13.0,,64,,,,,,,,,,,,13.0,6.81,,,,111,,,,,-138811883,1992079274,67,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:38,,,,,,,,
,,13.0,,64,,,,,,,,,,,,13.0,6.819,,,,112,,,,,-138811600,1992079959,76,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:39,,,,,,,,
,,13.0,,65,,,,,,,,,,,,13.0,6.839,,,,113,,,,,-138811319,1992080641,78,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:40,,,,,,,,
,,13.0,,65,,,,,,,,,,,,13.0,6.859,,,,113,,,,,-138811060,1992081332,78,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:41,,,,,,,,
,,13.0,,66,,,,,,,,,,,,13.0,6.873,,,,113,,,,,-138810837,1992082063,76,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:42,,,,,,,,
,,13.0,,66,,,,,,,,,,,,13.0,6.881,,,,110,,,,,-138810668,1992082787,79,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:43,,,,,,,,
,,13.0,,66,,,,,,,,,,,,13.0,6.887,,,,109,,,,,-138810549,1992083507,81,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:44,,,,,,,,
,,13.0,,67,,,,,,,,,,,,13.0,6.89,,,,108,,,,,-138810474,1992084279,85,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:45,,,,,,,,
,,13.0,,67,,,,,,,,,,,,13.0,6.887,,,,108,,,,,-138810447,1992085021,80,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:46,,,,,,,,
,,13.0,,68,,,,,,,,,,,,13.0,6.866,,,,108,,,,,-138810470,1992085780,73,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:47,,,,,,,,
,,13.0,,68,,,,,,,,,,,,13.0,6.838,,,,107,,,,,-138810552,1992086502,70,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:48,,,,,,,,
,,13.0,,69,,,,,,,,,,,,13.0,6.812,,,,108,,,,,-138810704,1992087287,75,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:49,,,,,,,,
,,13.0,,69,,,,,,,,,,,,13.0,6.8,,,,108,,,,,-138810893,1992088021,80,,,,,,,,,"(None, None, None, None, None)",,,,70,,,,2025-10-31 18:57:50,,,,,,,,
,,13.0,,68,,,,,,,,,,,,13.0,6.794,,,,108,,,,,-138811105,1992088732,83,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:51,,,,,,,,
,,13.0,,69,,,,,,,,,,,,13.0,6.789,,,,109,,,,,-138811334,1992089439,81,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:52,,,,,,,,
,,13.0,,72,,,,,,,,,,,,13.0,6.778,,,,108,,,,,-138811567,1992090116,78,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:53,,,,,,,,
,,13.0,,71,,,,,,,,,,,,13.0,6.787,,,,108,,,,,-138811815,1992090821,95,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:54,,,,,,,,
,,13.0,,72,,,,,,,,,,,,13.0,6.802,,,,107,,,,,-138812069,1992091534,95,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:55,,,,,,,,
,,13.200000000000045,,71,,,,,,,,,,,,13.200000000000045,6.792,,,,107,,,,,-138812319,1992092235,79,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:56,,,,,,,,
,,13.200000000000045,,71,,,,,,,,,,,,13.200000000000045,6.774,,,,108,,,,,-138812559,1992092911,80,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:57,,,,,,,,
,,13.200000000000045,,72,,,,,,,,,,,,13.200000000000045,6.756,,,,110,,,,,-138812802,1992093624,81,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:58,,,,,,,,
,,13.200000000000045,,70,,,,,,,,,,,,13.200000000000045,6.73,,,,112,,,,,-138813025,1992094307,77,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:57:59,,,,,,,,
,,13.200000000000045,,71,,,,,,,,,,,,13.200000000000045,6.705,,,,112,,,,,-138813254,1992095019,81,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:58:00,,,,,,,,
,,13.200000000000045,,73,,,,,,,,,,,,13.200000000000045,6.684,,,,110,,,,,-138813450,1992095714,85,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:58:01,,,,,,,,
,,13.200000000000045,,73,,,,,,,,,,,,13.200000000000045,6.659,,,,106,,,,,-138813632,1992096432,85,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:58:02,,,,,,,,
,,13.200000000000045,,73,,,,,,,,,,,,13.200000000000045,6.629,,,,104,,,,,-138813764,1992097129,84,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:58:03,,,,,,,,
,,13.399999999999977,,72,,,,,,,,,,,,13.399999999999977,6.585,,,,103,,,,,-138813860,1992097845,79,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:58:04,,,,,,,,
,,13.399999999999977,,70,,,,,,,,,,,,13.399999999999977,6.54,,,,102,,,,,-138813914,1992098562,82,,,,,,,,,"(None, None, None, None, None)",,,,75,,,,2025-10-31 18:58:05,,,,,,,,
,,13.399999999999977,,75,,,,,,,,,,,,13.399999999999977,6.485,,,,102,,,,,-138813923,1992099276,80,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:06,,,,,,,,
,,13.399999999999977,,71,,,,,,,,,,,,13.399999999999977,6.419,,,,102,,,,,-138813881,1992099968,77,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:07,,,,,,,,
,,13.600000000000023,,73,,,,,,,,,,,,13.600000000000023,6.345,,,,103,,,,,-138813772,1992100679,78,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:08,,,,,,,,
,,13.600000000000023,,73,,,,,,,,,,,,13.600000000000023,6.277,,,,105,,,,,-138813610,1992101327,83,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:09,,,,,,,,
,,13.600000000000023,,73,,,,,,,,,,,,13.600000000000023,6.212,,,,105,,,,,-138813391,1992101972,93,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:10,,,,,,,,
,,13.799999999999955,,73,,,,,,,,,,,,13.799999999999955,6.149,,,,106,,,,,-138813133,1992102597,82,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:11,,,,,,,,
,,13.799999999999955,,73,,,,,,,,,,,,13.799999999999955,6.063,,,,107,,,,,-138812838,1992103195,79,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:12,,,,,,,,
,,14.0,,73,,,,,,,,,,,,14.0,5.972,,,,107,,,,,-138812544,1992103776,79,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:13,,,,,,,,
,,14.0,,73,,,,,,,,,,,,14.0,5.88,,,,105,,,,,-138812224,1992104341,77,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:14,,,,,,,,
,,14.0,,73,,,,,,,,,,,,14.0,5.785,,,,104,,,,,-138811886,1992104890,79,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:15,,,,,,,,
,,14.200000000000045,,73,,,,,,,,,,,,14.200000000000045,5.7,,,,101,,,,,-138811552,1992105421,85,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:16,,,,,,,,
,,14.200000000000045,,73,,,,,,,,,,,,14.200000000000045,5.628,,,,98,,,,,-138811223,1992105937,89,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:17,,,,,,,,
,,14.399999999999977,,73,,,,,,,,,,,,14.399999999999977,5.561,,,,97,,,,,-138810889,1992106441,81,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:18,,,,,,,,
,,14.399999999999977,,73,,,,,,,,,,,,14.399999999999977,5.481,,,,98,,,,,-138810537,1992106936,80,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:19,,,,,,,,
,,14.600000000000023,,73,,,,,,,,,,,,14.600000000000023,5.405,,,,100,,,,,-138810181,1992107408,83,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:20,,,,,,,,
,,14.600000000000023,,73,,,,,,,,,,,,14.600000000000023,5.334,,,,100,,,,,-138809823,1992107872,81,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:21,,,,,,,,
,,14.600000000000023,,74,,,,,,,,,,,,14.600000000000023,5.261,,,,99,,,,,-138809478,1992108320,77,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:22,,,,,,,,
,,14.799999999999955,,73,,,,,,,,,,,,14.799999999999955,5.179,,,,99,,,,,-138809127,1992108776,73,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:23,,,,,,,,
,,14.799999999999955,,74,,,,,,,,,,,,14.799999999999955,5.097,,,,99,,,,,-138808795,1992109222,74,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:24,,,,,,,,
,,15.0,,74,,,,,,,,,,,,15.0,5.025,,,,99,,,,,-138808482,1992109660,81,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:25,,,,,,,,
,,15.0,,73,,,,,,,,,,,,15.0,4.962,,,,99,,,,,-138808175,1992110108,78,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:26,,,,,,,,
,,15.0,,73,,,,,,,,,,,,15.0,4.895,,,,98,,,,,-138807874,1992110565,77,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:27,,,,,,,,
,,15.200000000000045,,73,,,,,,,,,,,,15.200000000000045,4.834,,,,97,,,,,-138807593,1992111017,82,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:28,,,,,,,,
,,15.200000000000045,,73,,,,,,,,,,,,15.200000000000045,4.786,,,,97,,,,,-138807332,1992111469,87,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:29,,,,,,,,
,,15.399999999999977,,73,,,,,,,,,,,,15.399999999999977,4.748,,,,98,,,,,-138807099,1992111923,88,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:30,,,,,,,,
,,15.399999999999977,,73,,,,,,,,,,,,15.399999999999977,4.7,,,,99,,,,,-138806897,1992112397,79,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:31,,,,,,,,
,,15.399999999999977,,73,,,,,,,,,,,,15.399999999999977,4.64,,,,101,,,,,-138806747,1992112884,77,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:32,,,,,,,,
,,15.600000000000023,,72,,,,,,,,,,,,15.600000000000023,4.602,,,,103,,,,,-138806656,1992113378,89,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:33,,,,,,,,
,,15.600000000000023,,74,,,,,,,,,,,,15.600000000000023,4.587,,,,104,,,,,-138806616,1992113879,91,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:34,,,,,,,,
,,15.799999999999955,,76,,,,,,,,,,,,15.799999999999955,4.566,,,,106,,,,,-138806627,1992114386,82,,,,,,,,,"(None, None, None, None, None)",,,,80,,,,2025-10-31 18:58:35,,,,,,,,
,,15.799999999999955,,74,,,,,,,,,,,,15.799999999999955,4.54,,,,105,,,,,-138806691,1992114869,81,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:36,,,,,,,,
,,15.799999999999955,,75,,,,,,,,,,,,15.799999999999955,4.527,,,,102,,,,,-138806813,1992115350,84,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:37,,,,,,,,
,,16.0,,74,,,,,,,,,,,,16.0,4.532,,,,101,,,,,-138806994,1992115816,87,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:38,,,,,,,,
,,16.0,,78,,,,,,,,,,,,16.0,4.552,,,,101,,,,,-138807226,1992116248,87,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:39,,,,,,,,
,,16.0,,74,,,,,,,,,,,,16.0,4.589,,,,102,,,,,-138807512,1992116660,90,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:40,,,,,,,,
,,16.0,,76,,,,,,,,,,,,16.0,4.626,,,,101,,,,,-138807837,1992117031,83,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:41,,,,,,,,
,,16.200000000000045,,72,,,,,,,,,,,,16.200000000000045,4.657,,,,102,,,,,-138808207,1992117389,76,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:42,,,,,,,,
,,16.200000000000045,,76,,,,,,,,,,,,16.200000000000045,4.697,,,,103,,,,,-138808600,1992117704,79,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:43,,,,,,,,
,,16.200000000000045,,74,,,,,,,,,,,,16.200000000000045,4.735,,,,104,,,,,-138809017,1992117992,73,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:44,,,,,,,,
,,16.200000000000045,,74,,,,,,,,,,,,16.200000000000045,4.774,,,,105,,,,,-138809455,1992118252,72,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:45,,,,,,,,
,,16.200000000000045,,74,,,,,,,,,,,,16.200000000000045,4.835,,,,105,,,,,-138809919,1992118487,81,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:46,,,,,,,,
,,16.200000000000045,,73,,,,,,,,,,,,16.200000000000045,4.903,,,,106,,,,,-138810414,1992118655,82,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:47,,,,,,,,
,,16.200000000000045,,74,,,,,,,,,,,,16.200000000000045,4.985,,,,106,,,,,-138810942,1992118719,83,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:48,,,,,,,,
,,16.200000000000045,,75,,,,,,,,,,,,16.200000000000045,5.095,,,,105,,,,,-138811500,1992118698,92,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:49,,,,,,,,
,,16.200000000000045,,75,,,,,,,,,,,,16.200000000000045,5.199,,,,103,,,,,-138812040,1992118632,89,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:50,,,,,,,,
,,16.200000000000045,,73,,,,,,,,,,,,16.200000000000045,5.301,,,,100,,,,,-138812591,1992118536,88,,,,,,,,,"(None, None, None, None, None)",,,,85,,,,2025-10-31 18:58:51,,,,,,,,
,,16.200000000000045,,77,,,,,,,,,,,,16.200000000000045,5.404,,,,100,,,,,-138813166,1992118416,88,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:52,,,,,,,,
,,16.200000000000045,,75,,,,,,,,,,,,16.200000000000045,5.494,,,,100,,,,,-138813736,1992118287,83,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:53,,,,,,,,
,,16.200000000000045,,78,,,,,,,,,,,,16.200000000000045,5.591,,,,102,,,,,-138814319,1992118152,87,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:54,,,,,,,,
,,16.200000000000045,,76,,,,,,,,,,,,16.200000000000045,5.692,,,,102,,,,,-138814907,1992118020,90,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:55,,,,,,,,
,,16.200000000000045,,73,,,,,,,,,,,,16.200000000000045,5.786,,,,104,,,,,-138815516,1992117902,87,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:56,,,,,,,,
,,16.200000000000045,,76,,,,,,,,,,,,16.200000000000045,5.868,,,,106,,,,,-138816136,1992117811,81,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:57,,,,,,,,
,,16.200000000000045,,75,,,,,,,,,,,,16.200000000000045,5.952,,,,108,,,,,-138816770,1992117757,82,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:58,,,,,,,,
,,16.200000000000045,,75,,,,,,,,,,,,16.200000000000045,6.038,,,,106,,,,,-138817421,1992117755,82,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:58:59,,,,,,,,
,,16.200000000000045,,75,,,,,,,,,,,,16.200000000000045,6.124,,,,106,,,,,-138818072,1992117844,80,,,,,,,,,"(None, None, None, None, None)",,,,90,,,,2025-10-31 18:59:00,,,,,,,,
