timestamp,heart_rate,power,cadence,speed,altitude,distance,temperature,target_power,target_cadence,interval_type,interval_index,power_target_type
162.0,105.0,90.0,75.0,0.0,15.600000000000025,0.0,0.0,0.0,,warmup,1,watts
163.0,104.0,103.0,79.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
164.0,104.0,107.0,78.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
165.0,105.0,96.0,51.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
166.0,106.0,89.0,78.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
167.0,109.0,94.0,79.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
168.0,112.0,94.0,51.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
169.0,113.0,94.0,71.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
170.0,111.0,91.0,38.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
171.0,111.0,88.0,53.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
172.0,109.0,90.0,80.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
173.0,108.0,93.0,78.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
174.0,106.0,92.0,78.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
175.0,106.0,90.0,78.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
176.0,106.0,98.0,78.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
177.0,107.0,99.0,78.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
178.0,108.0,96.0,78.0,0.0,16.200000000000045,0.0,0.0,0.0,,warmup,1,watts
179.0,109.0,91.0,79.0,0.0,16.200000000000045,0.0,0.0,0.0,,warmup,1,watts
180.0,112.0,95.0,79.0,0.0,16.200000000000045,0.0,0.0,0.0,,warmup,1,watts
181.0,112.0,90.0,79.0,0.0,16.200000000000045,0.0,0.0,0.0,,warmup,1,watts
182.0,114.0,90.0,78.0,0.0,16.200000000000045,0.0,0.0,0.0,,warmup,1,watts
183.0,108.0,94.0,79.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
184.0,106.0,94.0,78.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
185.0,103.0,96.0,80.0,0.0,16.0,0.0,0.0,0.0,,warmup,1,watts
186.0,102.0,107.0,78.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
187.0,103.0,108.0,80.0,0.0,15.799999999999956,0.0,0.0,0.0,,warmup,1,watts
